ID,BAD,LOAN,MORTDUE,VALUE,YOJ,CLAGE,NINQ,CLNO,DEBTINC,DEROGzero,REASON_HomeImp,REASON_IsMissing,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,DELINQcat_1,DELINQcat_1+
1146,True,-0.8056464702541252,-1.1240676285698787,-0.5387167986611564,-0.9311706907038998,-1.8579075773514617,1.8534346295937214,-0.9328617406151127,0.13686152257149953,True,1,0,0,1,0,0,0,0,0
1147,True,-0.8056464702541252,-0.3826265873512642,0.019196513921810706,0.1715961115231314,-0.89375478738516,-0.7463465877229601,1.4912298078640813,0.13686152257149953,True,0,0,0,0,1,0,0,0,0
1148,True,-0.8056464702541252,-1.0415754024571435,-0.6927601203654801,1.6879004645852993,-0.08644189510754066,-0.7463465877229601,-0.528846482535247,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
1149,True,-0.8056464702541252,-1.1494264438519985,-0.9129630738274299,-1.1655086361771438,-1.0881538130759556,-0.7463465877229601,-1.5388846277349113,0.13686152257149953,True,1,0,0,1,0,0,0,1,0
1150,True,-0.8056464702541252,-0.4825656783780978,-0.5056369827823433,0.722979512636647,-1.1203472699954031,0.5535440209353806,-0.6298502970552134,0.13686152257149953,True,1,0,0,1,0,0,0,1,0
1151,False,-0.8056464702541252,-1.6383951201218299,-0.4498456515240466,-0.1040955890336264,1.0250577593204202,-0.7463465877229601,-0.7308541115751799,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
1152,False,-0.8056464702541252,-0.23638229961928012,-0.4350337936678616,-0.7933248404255209,-0.08974395321957088,-0.09640128339378977,1.3902259933441148,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
1153,False,-0.8056464702541252,0.3867852271235284,0.08831851725067388,0.5851336623582681,0.383252221520005,1.2034893252645509,-0.528846482535247,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
1154,False,-0.8056464702541252,-0.18530964564109115,-1.1460622181961648,-0.3797872895903842,-0.16816387110866496,-0.09640128339378977,-1.235873184175012,0.13686152257149953,True,1,0,0,0,0,0,0,0,0
1155,False,-0.8056464702541252,-1.0226323674414002,-0.8201420979286708,2.101438015420436,0.6601985396263513,-0.09640128339378977,0.7842031062243163,0.13686152257149953,True,0,0,1,0,0,0,0,1,0
1156,False,-0.8056464702541252,-1.0479911827235198,-0.8351514472229382,-0.2419414393120053,-0.06869438523377835,-0.09640128339378977,-0.12483122445538138,0.13686152257149953,True,0,0,0,0,0,0,0,0,0
1157,False,-0.8056464702541252,-0.033638571438733444,-0.052394132383083304,-0.1040955890336264,-0.16467756736626527,-0.7463465877229601,1.2892221788241485,0.13686152257149953,True,1,0,0,0,1,0,0,0,0
1158,False,-0.8056464702541252,-0.16043264784933176,-0.2248041578290763,0.03375026124475251,0.44598835394486164,1.2034893252645509,0.7842031062243163,0.13686152257149953,True,0,0,1,0,0,0,0,0,0
1159,False,-0.8056464702541252,-0.31857021994862994,-0.447475754267057,-0.2419414393120053,-0.5214663826945809,-0.7463465877229601,1.3902259933441148,0.13686152257149953,True,0,0,0,0,0,1,0,0,0
1160,False,-0.8056464702541252,1.3103786385136085,1.8064940285681301,-1.2068623912606575,2.0795998830195774,-0.7463465877229601,-0.528846482535247,0.13686152257149953,True,1,0,1,0,0,0,0,1,0
1161,False,-0.8056464702541252,0.1945907661003435,0.14559103429458908,0.4472878120798892,-0.030722450439266,-0.7463465877229601,0.68319929170435,0.13686152257149953,True,1,0,0,0,1,0,0,0,1
1162,False,-0.8056464702541252,-0.9524645255557751,-0.9781352483946437,1.9635921651420571,-0.7092615893316879,-0.7463465877229601,0.17818021910451787,0.13686152257149953,True,1,0,0,1,0,0,0,1,0
1163,False,-0.8056464702541252,-0.18530964564109115,-1.5232116175022505,2.6528214165339516,0.34610592507448856,-0.09640128339378977,-1.6398884422548776,0.13686152257149953,True,1,0,0,1,0,0,0,0,0
1164,False,-0.8056464702541252,-0.38693758594922456,-0.5634032284214646,0.4472878120798892,0.9742911541782142,-0.7463465877229601,0.5821954771843836,0.13686152257149953,True,0,1,0,1,0,0,0,0,0
1165,False,-0.8056464702541252,-1.2744961208234127,-1.005784049726189,-1.0828011260101165,0.8488192607914659,-0.7463465877229601,-1.033865555135079,0.13686152257149953,True,1,0,0,1,0,0,0,0,0
1166,False,-0.8056464702541252,1.5028266876896146,1.0955248514712517,-0.5176331398687631,2.971936388418991,-0.09640128339378977,2.198256509503846,0.13686152257149953,True,1,0,0,0,1,0,0,1,0
1167,False,-0.8056464702541252,1.8995653527783767,1.4766833269704114,-0.3797872895903842,0.1702801218990442,-0.09640128339378977,3.5113060982634092,0.13686152257149953,True,1,0,1,0,0,0,0,0,0
1168,False,-0.8056464702541252,-0.6158516115009187,-0.4834191959980658,-0.7933248404255209,0.08278003948581965,-0.7463465877229601,-0.8318579260951463,0.13686152257149953,True,1,0,0,1,0,0,0,0,1
1169,False,-0.8056464702541252,0.14387313553610417,-0.061774975692000446,-1.0690165409822787,-1.3246519004457435,-0.09640128339378977,-0.12483122445538138,0.13686152257149953,True,1,0,0,0,1,0,0,0,0
1170,False,-0.8056464702541252,-0.20303545752329277,0.036477014754026496,0.1715961115231314,-0.3819613614366453,-0.09640128339378977,-0.8318579260951463,0.13686152257149953,True,0,0,1,0,0,0,0,0,0
1171,False,-0.8056464702541252,0.6003318106142581,0.23051235267004958,0.9986712131934048,0.9870860721678844,-0.7463465877229601,-0.528846482535247,0.13686152257149953,False,0,1,1,0,0,0,0,0,0
1172,False,-0.8056464702541252,0.41717776723914884,0.22683901192171568,0.5851336623582681,0.04480822851229583,0.5535440209353806,-0.3268388534953142,0.13686152257149953,True,0,0,0,0,1,0,0,0,0
1173,False,-0.8056464702541252,-1.5805263036480328,-0.6374625177023895,1.5500546143069205,2.7214052969990044,-0.09640128339378977,-0.9328617406151127,0.13686152257149953,True,0,0,0,0,1,0,0,0,1
1174,True,-0.8056464702541252,-0.7614365700355678,-0.22301686031443,0.3094419618015103,-1.8277778076952425,1.2034893252645509,-1.6398884422548776,0.13686152257149953,False,0,0,0,0,0,0,0,0,0
1175,True,-0.8056464702541252,-1.702248617002207,-0.9367607921163671,-0.5176331398687631,0.6849627372566957,1.2034893252645509,-0.42784266801528065,0.13686152257149953,False,1,0,0,1,0,0,0,0,1
1176,True,-0.8056464702541252,-1.3465777924983793,-1.2842469774224663,-0.5176331398687631,0.08649466913037143,-0.09640128339378977,-1.1348693696550456,0.13686152257149953,True,1,0,1,0,0,0,0,0,1
1177,True,-0.8056464702541252,-0.26186790897781037,-0.40541007795549167,-0.5176331398687631,-1.0105592858938808,1.8534346295937214,0.8852069207442828,0.13686152257149953,True,0,0,0,1,0,0,0,1,0
1178,True,-0.8056464702541252,-0.7756121477782726,-0.8793895293534106,-0.7933248404255209,-1.9660445695432653,0.5535440209353806,-1.5388846277349113,0.13686152257149953,True,0,0,1,0,0,0,0,0,0
1179,True,-0.8056464702541252,-0.6436195142348398,-0.701647235079191,-0.2143722692563295,-1.2247695953963589,-0.09640128339378977,-0.9328617406151127,0.13686152257149953,True,1,0,1,0,0,0,0,1,0
1180,True,-0.8056464702541252,0.0677966896897452,0.06066971591912861,1.2192245736388112,-0.09387127821763207,-0.7463465877229601,0.2791840336244843,0.13686152257149953,True,1,0,0,0,0,0,0,0,0
1181,True,-0.8056464702541252,-0.3143860154270802,-0.22301686031443,-0.5176331398687631,-0.06869438523377835,-0.09640128339378977,-0.12483122445538138,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
1182,True,-0.8056464702541252,0.6916235456298888,0.4931759653197296,-0.1040955890336264,-1.2247695953963589,1.2034893252645509,-0.023827409935414955,0.13686152257149953,True,0,0,1,0,0,0,0,0,0
1183,True,-0.8056464702541252,1.279948060175065,1.006653704334142,-0.9311706907038998,0.3337238262593164,-0.09640128339378977,0.17818021910451787,0.13686152257149953,True,1,0,0,0,1,0,0,0,0
1184,True,-0.8056464702541252,-0.591532507645366,-0.6029015160379579,-0.2419414393120053,0.14510335273617833,-0.09640128339378977,-0.9328617406151127,0.13686152257149953,True,1,0,0,1,0,0,0,0,1
1185,True,-0.8056464702541252,-0.5955899180905051,-0.8252768753188149,0.8608253629150259,0.19545713870388645,-0.7463465877229601,1.7942412514239805,0.13686152257149953,False,1,0,0,1,0,0,0,0,1
1186,True,-0.8056464702541252,-1.5003670885412526,-1.240798861044324,-0.2419414393120053,-1.237151694211531,0.5535440209353806,-1.235873184175012,0.13686152257149953,False,0,0,0,1,0,0,0,0,0
1187,True,-0.8056464702541252,0.29602602722882215,0.6406033238482907,2.9285131170907097,1.8154483590819128,-0.09640128339378977,0.2791840336244843,0.13686152257149953,True,0,0,0,0,0,1,0,0,0
1188,True,-0.8056464702541252,-0.7609040349146432,-0.9228376457315531,-0.655478990147142,1.1996453526143471,-0.7463465877229601,-0.2258350389753478,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
1189,True,-0.8056464702541252,-0.1857914631314514,-0.40541007795549167,-0.9311706907038998,-1.8901010342709093,1.2034893252645509,-1.9428998858147768,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
1190,True,-0.8056464702541252,0.11090667566934861,-0.0538753181687018,2.239283865698815,0.32464378555617446,1.2034893252645509,0.48119166266441715,0.13686152257149953,True,0,0,0,1,0,0,0,0,1
1191,True,-0.8056464702541252,-0.3241745181259784,-0.27111590005941466,0.03375026124475251,-0.33284578535045467,0.5535440209353806,3.0062870256635774,0.13686152257149953,False,0,0,0,1,0,0,0,1,0
1192,True,-0.8056464702541252,-0.5050589475333379,-0.9090132450657805,-1.0690165409822787,-0.5709947779552695,1.8534346295937214,0.7842031062243163,0.13686152257149953,False,0,1,0,0,0,0,0,0,1
1193,True,-0.8056464702541252,-0.5643985752934979,-0.7871610277688988,-0.5176331398687631,-2.027955063619126,-0.7463465877229601,-2.0439037003347433,0.13686152257149953,False,1,0,0,1,0,0,0,0,0
1194,True,-0.8056464702541252,-1.4210700731540644,-1.0255331935344356,2.101438015420436,1.1121452702011232,-0.09640128339378977,-0.528846482535247,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
1195,True,-0.8056464702541252,-0.06592034329287177,-0.2017569070048525,-0.5865560650079525,-0.6956412063424057,-0.09640128339378977,-0.42784266801528065,0.13686152257149953,False,1,0,1,0,0,0,0,1,0
1196,True,-0.8056464702541252,-0.18530964564109115,-0.6999093104240653,-0.7244019152863315,0.3225800611466496,0.5535440209353806,1.7942412514239805,0.13686152257149953,False,1,0,0,0,0,0,0,0,1
1197,True,-0.8056464702541252,-0.18530964564109115,-0.415284649859615,1.4122087640285415,1.3135606617139315,0.5535440209353806,-1.4378808132149448,0.13686152257149953,True,0,0,0,0,1,0,0,0,0
1198,True,-0.8056464702541252,-0.18530964564109115,-0.22301686031443,0.8608253629150259,-0.8677524046374961,1.2034893252645509,0.9862107352642492,0.13686152257149953,False,0,1,0,1,0,0,0,0,1
1199,True,-0.8056464702541252,0.47353773420365974,0.187064236291907,0.9986712131934048,-0.6840845725268457,0.5535440209353806,0.07717640458455147,0.13686152257149953,False,0,0,0,1,0,0,0,0,1
1200,True,-0.8056464702541252,-0.150314480551766,-0.44490836557198493,-1.0828011260101165,-0.8223513839032642,-0.7463465877229601,-0.6298502970552134,0.13686152257149953,True,0,1,0,0,1,0,0,0,0
1201,True,-0.8056464702541252,0.4659300896190239,0.45111028900816436,0.8608253629150259,-1.098472187481603,-0.09640128339378977,-1.740892256774844,0.13686152257149953,False,0,0,0,0,1,0,0,0,0
1202,True,-0.8056464702541252,-0.9490918031232531,-1.0373826798193835,-0.7933248404255209,1.3515323488664668,-0.09640128339378977,-1.8418960712948105,0.13686152257149953,True,1,0,0,1,0,0,0,0,0
1203,False,-0.8056464702541252,1.3945445464349637,1.8655834668424038,-1.0690165409822787,1.9647348669408702,-0.7463465877229601,-0.528846482535247,1.1462501632335187,True,1,0,1,0,0,0,0,1,0
1204,False,-0.8056464702541252,-0.5973903939755356,-0.6951695159100861,-0.655478990147142,-0.920228853805089,1.2034893252645509,-0.9328617406151127,0.781101346754381,True,0,0,1,0,0,0,0,1,0
1205,False,-0.8056464702541252,1.5608983746856686,1.1240821134179761,-0.3797872895903842,3.000781106713876,-0.09640128339378977,2.09725269498388,-0.504357708944667,True,1,0,0,0,1,0,0,1,0
1206,True,-0.8056464702541252,-0.9211971063129215,-0.6266004886078539,0.5851336623582681,-0.7472333507768166,3.1533252382520622,-0.6298502970552134,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
1207,False,-0.8056464702541252,-0.2016407226827762,-0.5551480863096175,0.722979512636647,0.35416233766858046,1.2034893252645509,0.9862107352642492,0.7534793225750858,True,0,0,0,0,1,0,0,0,0
1208,False,-0.8056464702541252,1.073096203918815,0.5845552537204868,-0.5176331398687631,-0.22716989626545087,-0.7463465877229601,-0.2258350389753478,9.64926931570909e-05,True,0,0,0,0,0,0,1,1,0
1209,False,-0.8056464702541252,-0.18530964564109115,-0.6127365896544648,-0.2419414393120053,-0.06869438523377835,-0.09640128339378977,-0.12483122445538138,-1.2404296102616414,True,0,1,0,1,0,0,0,0,0
1210,False,-0.8056464702541252,-0.7703375141995917,-0.964626834029803,0.8608253629150259,-1.1749508399184545,-0.7463465877229601,-0.9328617406151127,-0.40381527672981404,True,0,0,0,1,0,0,0,0,0
1211,False,-0.7961225367901845,1.0717521867088626,2.2762076649034677,-0.9311706907038998,-0.691482752747923,-0.7463465877229601,-0.7308541115751799,-0.9248950713346047,True,1,0,0,0,1,0,0,0,0
1212,False,-0.7961225367901845,-0.6804658728397597,-0.9069395849659146,1.6879004645852993,0.6881628906954771,-0.7463465877229601,-0.3268388534953142,0.40734236422435877,True,1,0,0,0,0,0,0,1,0
1213,False,-0.7961225367901845,0.3959904770709378,0.1080676610589205,0.5851336623582681,0.49987450506256176,0.5535440209353806,-0.528846482535247,1.040296762090495,True,0,0,0,1,0,0,0,0,0
1214,False,-0.7961225367901845,-1.0072142077498714,-1.0496863964119212,0.03375026124475251,-1.3821824747077134,-0.7463465877229601,-1.8418960712948105,0.26962462498440676,True,1,0,0,1,0,0,0,0,0
1215,False,-0.7961225367901845,-0.15046663344345873,-0.2947161269102694,-0.3797872895903842,0.30565249385642784,1.2034893252645509,0.7842031062243163,0.5709699306208618,False,0,0,1,0,0,0,0,1,0
1216,True,-0.7961225367901845,-0.18530964564109115,-1.485688244266582,-0.2419414393120053,-0.7022450253960943,-0.09640128339378977,-1.6398884422548776,0.13686152257149953,False,0,0,0,1,0,0,0,0,0
1217,False,-0.7961225367901845,-0.10362890161738371,-0.3250903100873527,-0.1040955890336264,-0.5895162928259686,-0.7463465877229601,1.3902259933441148,-0.8337309718206795,True,0,0,0,0,0,1,0,0,0
1218,False,-0.7961225367901845,0.22661894980166064,-0.039339948325832284,-1.0690165409822787,-1.3106958387575822,-0.09640128339378977,0.17818021910451787,0.6717608559918844,True,0,0,0,0,0,0,0,0,0
1219,False,-0.7961225367901845,1.647625522950518,1.9711821387850985,-1.2068623912606575,-1.3949294739749687,0.5535440209353806,0.17818021910451787,0.2007266999143334,True,0,0,0,0,1,0,0,0,0
1220,False,-0.7961225367901845,-0.6314472828994223,-0.6262055057316889,0.9986712131934048,0.516907691655677,-0.7463465877229601,1.4912298078640813,-1.5073878482576581,True,0,0,0,1,0,0,0,0,1
1221,False,-0.7961225367901845,-0.3663208691248613,-0.6117096341764359,2.790667266812331,0.13508858739347904,-0.09640128339378977,0.2791840336244843,0.10522051747487593,True,1,0,0,1,0,0,0,0,1
1222,True,-0.7961225367901845,-0.3075137764856258,-0.5239049408049714,-0.655478990147142,-0.6209358685694678,2.5033799339228917,0.2791840336244843,0.13686152257149953,True,0,0,0,1,0,0,0,0,1
1223,False,-0.7961225367901845,-0.08892078875375431,-0.4285165762111402,-0.9311706907038998,-0.10267334080237349,-0.09640128339378977,1.2892221788241485,-0.7175631620450335,True,0,0,0,1,0,0,0,0,0
1224,False,-0.7961225367901845,0.0214914929845947,-0.1861748325401459,0.722979512636647,-1.261704281773124,-0.7463465877229601,-1.3368769986949784,-1.351609894410161,True,0,0,1,0,0,0,0,0,0
1225,False,-0.7961225367901845,-0.4426001854934772,-0.5419754073895171,-0.5176331398687631,0.9068446237220903,-0.09640128339378977,-0.528846482535247,0.7320813515481917,True,1,0,0,1,0,0,0,1,0
1226,False,-0.7961225367901845,-0.5742124368076782,-0.8847612964692537,-1.2068623912606575,-1.088618575154983,-0.7463465877229601,-0.12483122445538138,0.4893268342045133,True,0,0,0,1,0,0,0,0,0
1227,False,-0.7961225367901845,-0.00483095727824551,-0.2190374078370683,-0.5176331398687631,0.330881639297282,-0.7463465877229601,-0.6298502970552134,-0.4751590017799982,True,0,0,0,1,0,0,0,0,0
1228,False,-0.7961225367901845,-0.4252040382099431,-0.2231057314615671,0.9986712131934048,-0.04282929519777713,-0.7463465877229601,0.7842031062243163,-1.068747485367478,False,1,0,0,1,0,0,0,0,0
1229,False,-0.7961225367901845,1.3701747249488467,1.5755277917306858,-0.1040955890336264,0.2518021270043033,-0.09640128339378977,-0.12483122445538138,-0.28713449303067917,True,0,0,0,1,0,0,0,0,0
1230,False,-0.7961225367901845,-0.35199313849046365,-0.5802887463775155,-0.655478990147142,0.812387411447585,-0.09640128339378977,-0.6298502970552134,0.6391840427225802,True,1,0,0,1,0,0,0,1,0
1231,False,-0.7961225367901845,-0.22933254897085087,-0.3479005711858775,-1.2068623912606575,-0.9806409158107329,-0.09640128339378977,-1.4378808132149448,0.6777422019807229,True,1,0,0,1,0,0,0,0,0
1232,False,-0.7961225367901845,-0.4206648102744437,-0.5384008123602244,-0.5176331398687631,-1.1562317067506656,-0.09640128339378977,-0.7308541115751799,-1.4290008953123101,True,0,0,1,0,0,0,0,0,0
1233,False,-0.7961225367901845,0.5264108640668792,0.18842692721467602,0.5851336623582681,0.34403217116492374,1.2034893252645509,-0.528846482535247,1.0126228162407003,True,0,0,0,1,0,0,0,0,0
1234,False,-0.7961225367901845,2.071269891053609,1.484266998192778,-0.655478990147142,0.12817652837188537,-0.7463465877229601,3.5113060982634092,0.007889006630911253,True,1,0,1,0,0,0,0,0,0
1235,False,-0.7961225367901845,-0.18530964564109115,-0.6137437959886853,-0.2419414393120053,-0.06869438523377835,-0.09640128339378977,-0.12483122445538138,-1.7357557995102673,True,0,1,0,1,0,0,0,0,0
1236,False,-0.7865986033262438,-0.7183265840559643,-0.859640385545164,-1.2068623912606575,0.1574854515513505,0.5535440209353806,-0.8318579260951463,0.13686152257149953,False,0,0,0,1,0,0,0,0,0
1237,False,-0.7865986033262438,-1.603907131338147,-1.2889670227926373,-0.2419414393120053,-0.06869438523377835,-0.09640128339378977,-0.12483122445538138,-0.03851587217993363,True,0,1,0,1,0,0,0,0,0
1238,False,-0.7865986033262438,0.7596105294012516,0.2715313243597778,0.8608253629150259,1.043469940258581,-0.7463465877229601,-0.528846482535247,0.4428377539749415,True,0,1,1,0,0,0,0,0,0
1239,False,-0.7865986033262438,-0.03663091164202356,-0.046884121260582494,0.9986712131934048,-0.32065189443727304,1.2034893252645509,-0.6298502970552134,-1.3398311360921966,True,0,0,0,1,0,0,0,0,0
1240,True,-0.7865986033262438,-0.08141457943024688,0.09282132203895412,0.4472878120798892,-0.6955097827455814,-0.7463465877229601,1.4912298078640813,0.3355078956433339,True,1,0,0,0,1,0,0,0,1
1241,False,-0.7865986033262438,0.2612844502923182,-0.025239059646744194,-1.0690165409822787,-0.8851464551184808,-0.09640128339378977,1.0872145497842156,0.9686306963469217,True,0,0,0,1,0,0,0,0,0
1242,False,-0.7865986033262438,-0.4257112145155855,-0.694596790739647,-0.5176331398687631,0.14773578694428405,-0.09640128339378977,-0.42784266801528065,-0.8037333408873717,True,0,0,0,0,0,0,0,0,0
1243,False,-0.7865986033262438,-0.5380761250306577,-0.6291086298715012,-0.3797872895903842,-0.7718402214596153,-0.09640128339378977,0.17818021910451787,1.348476086310486,True,0,0,0,0,0,0,0,0,0
1244,False,-0.7865986033262438,-0.3149439093632868,-0.5716978688209282,0.722979512636647,0.7297216718747682,0.5535440209353806,1.0872145497842156,0.3778462874922897,True,0,0,0,0,1,0,0,0,0
1245,False,-0.7865986033262438,0.3009963550241176,-0.17549054573988448,-1.0690165409822787,-0.9184974525456647,-0.09640128339378977,1.0872145497842156,0.6785909157383739,True,0,0,0,1,0,0,0,0,0
1246,True,-0.7865986033262438,-0.5075948290615498,-0.5215942909794066,0.5851336623582681,-0.7468727592951212,0.5535440209353806,0.17818021910451787,0.13686152257149953,True,0,0,0,1,0,0,0,0,1
1247,False,-0.7865986033262438,0.13299420378007484,0.043527459093570545,-0.3797872895903842,-0.9705693166344719,-0.7463465877229601,1.2892221788241485,0.5241050653977698,True,1,0,0,0,1,0,0,0,0
1248,False,-0.7865986033262438,-0.3080209527912682,-0.5560960452124134,-0.5176331398687631,-0.6651622491174997,-0.09640128339378977,0.17818021910451787,1.3072082553567663,True,0,0,0,0,0,0,0,0,0
1249,False,-0.7865986033262438,-0.030823742942418162,-0.3978066575893167,-0.655478990147142,-0.10812864589836217,0.5535440209353806,0.7842031062243163,0.7162388470016773,False,0,0,1,0,0,0,0,0,1
1250,False,-0.7865986033262438,-0.44191549748085995,-0.42515922176373827,0.722979512636647,-0.8095565897345823,-0.7463465877229601,0.2791840336244843,0.13686152257149953,True,0,0,1,0,0,0,0,0,0
1251,False,-0.7865986033262438,-1.6082434887513894,-0.804066294868758,-0.2419414393120053,2.295844199894424,-0.09640128339378977,0.07717640458455147,-2.7186803758291838,False,1,0,0,1,0,0,0,0,0
1252,False,-0.7865986033262438,-0.6640587193522282,-0.8753212057289118,-0.1040955890336264,-0.782968583241356,-0.09640128339378977,0.3801878481444507,-1.767119076961761,False,0,0,0,1,0,0,0,0,0
1253,True,-0.7865986033262438,-0.5999009166884655,-0.19915002002216395,-0.2419414393120053,-1.1101673274545094,-0.09640128339378977,-1.4378808132149448,0.7965845107074154,False,1,0,0,1,0,0,0,1,0
1254,False,-0.7865986033262438,0.021060393124798665,-0.3292178811432762,-0.7933248404255209,0.1794713538495465,-0.7463465877229601,-0.528846482535247,-0.7356454547822616,True,0,0,0,1,0,0,0,0,0
1255,False,-0.7865986033262438,0.15979847153327534,-0.16664292931379002,0.1715961115231314,-0.18197523559007248,3.1533252382520622,-0.023827409935414955,0.7311530042607143,False,0,0,0,1,0,0,0,0,0
1256,False,-0.7865986033262438,-0.8648244599407695,-0.7860155774280205,-0.2419414393120053,-0.06869438523377835,-0.09640128339378977,-0.12483122445538138,0.21749922664092203,True,0,0,0,0,0,0,0,0,0
1257,False,-0.7865986033262438,-0.28268749632443063,-0.6109789158555308,1.2743629137501626,-0.3753021448728578,-0.09640128339378977,-1.033865555135079,0.0841703150562471,True,0,0,0,1,0,0,0,0,0
1258,False,-0.7865986033262438,-0.9586774352998945,-1.13462746393119,0.03375026124475251,-1.066185245716101,-0.7463465877229601,-1.8418960712948105,0.4455131665037685,True,1,0,0,1,0,0,0,0,0
1259,True,-0.7865986033262438,-1.0839753416088476,-1.1955338234358226,-0.7933248404255209,-0.36081335576527224,0.5535440209353806,0.48119166266441715,1.4126703039170965,True,0,0,0,0,0,0,1,0,0
1260,False,-0.7865986033262438,-1.4202078734344723,-0.2769418974828474,-0.1040955890336264,0.9924163180658395,-0.7463465877229601,-0.7308541115751799,-1.9285493365343211,True,0,0,0,1,0,0,0,0,0
1261,False,-0.7865986033262438,-0.3850610336183477,-0.5502897969327889,1.4122087640285415,-0.2579035037345897,-0.09640128339378977,-0.9328617406151127,-0.21650579485633456,True,0,0,0,1,0,0,0,0,0
1262,False,-0.7865986033262438,0.21916345810871746,0.008077745957767857,0.03375026124475251,-0.12709876420913482,1.8534346295937214,-0.023827409935414955,0.8799306683687094,True,0,0,0,1,0,0,0,0,0
1263,False,-0.7865986033262438,0.35688718390590934,0.260096570094803,0.3094419618015103,0.031306664143244074,-0.7463465877229601,0.5821954771843836,0.16935291631836988,True,1,0,0,0,1,0,0,1,0
1264,False,-0.7865986033262438,-0.16542833445990932,-0.30360324162398034,0.8608253629150259,0.4886869073200894,-0.7463465877229601,1.4912298078640813,0.34453815521006986,True,1,0,0,1,0,0,0,0,0
1265,False,-0.7865986033262438,0.1757491663457286,0.1063297364037948,-0.7933248404255209,-1.0358760965943463,-0.7463465877229601,1.1882183643041822,0.8331760415310743,True,1,0,0,0,1,0,0,0,0
1266,False,-0.7865986033262438,-0.18530964564109115,-0.7139509516717286,-0.2419414393120053,2.0830465640457687,-0.7463465877229601,-1.5388846277349113,0.5870147926456533,True,1,0,0,1,0,0,0,0,0
1267,False,-0.7770746698623031,-0.28722672425993007,-0.5041557969967247,0.4472878120798892,0.897934960698645,1.8534346295937214,1.5922336223840476,0.13686152257149953,True,0,0,1,0,0,0,0,0,0
1268,True,-0.7770746698623031,-0.05526964087438151,0.42650285582308906,-1.0690165409822787,-1.487323494270198,-0.7463465877229601,-1.4378808132149448,3.6658233762382055,True,1,0,0,1,0,0,0,0,0
1269,False,-0.7770746698623031,-0.44128152709880697,-0.32487306950546196,-0.9311706907038998,0.13224986741911254,-0.7463465877229601,-0.8318579260951463,-0.728686732831751,True,1,0,0,1,0,0,0,1,0
1270,False,-0.7770746698623031,-0.5208574894540985,-0.28296538634436263,1.1365170634717836,0.30606345571610366,-0.7463465877229601,-0.528846482535247,0.07854267593124423,True,1,0,0,1,0,0,0,0,0
1271,False,-0.7770746698623031,0.1753941429317789,-0.21107850288234492,0.9986712131934048,-1.1291135483145687,-0.7463465877229601,-1.235873184175012,-1.4373678974107416,True,0,0,1,0,0,0,0,0,0
1272,False,-0.7770746698623031,-0.18530964564109115,-0.6209719826225035,-0.2419414393120053,2.492064681849327,-0.7463465877229601,-1.4378808132149448,0.4294439424048427,True,1,0,0,1,0,0,0,0,0
1273,False,-0.7770746698623031,-0.6521654349849141,-0.725109217923388,-1.0690165409822787,0.07149276584788519,0.5535440209353806,-0.8318579260951463,-0.7277222992219625,True,0,0,0,1,0,0,0,0,0
1274,False,-0.7770746698623031,-0.3487979277649166,-0.4854731069541235,-0.5176331398687631,-1.16397279681633,0.5535440209353806,-0.7308541115751799,-0.9364126986704431,True,0,0,1,0,0,0,0,0,0
1275,False,-0.7770746698623031,-0.18530964564109115,-0.9870618613959712,-0.5176331398687631,-0.16667975274467856,-0.09640128339378977,-1.235873184175012,-1.5276662297151222,True,1,0,0,0,0,0,0,0,0
1276,False,-0.7770746698623031,-0.5480674982518129,-0.877651604698285,-1.0690165409822787,-0.19718986333020366,-0.09640128339378977,-0.023827409935414955,0.6172202625239185,True,0,0,1,0,0,0,0,0,0
1277,False,-0.7770746698623031,-0.1761043956936817,-0.5275190341218805,-1.0690165409822787,0.1440485217381137,-0.09640128339378977,-0.42784266801528065,0.041640833188301,True,0,0,0,1,0,0,0,0,0
1278,False,-0.7770746698623031,0.058261775143668204,-0.07565862378919783,-0.2419414393120053,0.4732534878938943,1.2034893252645509,0.68319929170435,1.1559636267167557,True,0,0,1,0,0,0,0,0,0
1279,False,-0.7770746698623031,0.08004499747100899,-0.023362890984960766,-0.7933248404255209,-0.5599683951393705,-0.7463465877229601,0.3801878481444507,0.14736431725668486,True,0,0,0,0,1,0,0,0,0
1280,False,-0.7770746698623031,-0.6859940945712617,-0.7465962863867603,0.3094419618015103,-0.8629072150785263,1.2034893252645509,1.2892221788241485,0.5134937072197242,True,1,0,0,1,0,0,0,1,0
1281,False,-0.7770746698623031,-0.3715194262576958,-0.5826191453468886,1.4122087640285415,-0.26615196268130464,-0.09640128339378977,-1.033865555135079,0.011108606990711242,True,0,0,0,1,0,0,0,0,0
